date,rme,re_ew,r_size,r_value,r_prof,r_valprof,r_fscore,r_debtiss,r_repurch,r_nissa,r_accruals,r_growth,r_aturnover,r_gmargins,r_divp,r_ep,r_cfp,r_noa,r_inv,r_invcap,r_igrowth,r_sgrowth,r_lev,r_roaa,r_roea,r_sp,r_gltnoa,r_mom,r_indmom,r_valmom,r_valmomprof,r_shortint,r_mom12,r_momrev,r_lrrev,r_valuem,r_nissm,r_sue,r_roe,r_rome,r_roa,r_strev,r_ivol,r_betaarb,r_season,r_indrrev,r_indrrevlv,r_indmomrev,r_ciss,r_price,r_age,r_shvol
03/2010,0.0631,0.0712233086,-0.028560774,0.0015732096,0.0078604182,0.0209397977,-0.037058672,0.0193412497,-0.013880562,0.0196170978,-0.018172393,-0.036972554,0.0090357646,-0.006277179,0.0271435785,0.0015810146,0.0068928551,-0.022565606,-0.023799994,0.0021327442,-0.021248751,-0.048436426,0.0043064366,-0.003777438,0.00050824,0.0188906222,-0.002590925,0.0120571771,0.0165511162,0.0086520364,0.0220976144,0.0407225888,0.0242687026,-0.033881219,-0.052707696,0.0055461129,-0.001976048,0.0054761923,-0.004876027,-0.005636318,-0.005650411,-0.007915292,0.0247883525,0.0248515253,0.0273841116,-0.027366603,-0.042054244,0.0499921465,-0.005932122,-0.022178367,-0.010939798,0.0179628187
04/2010,0.02,0.0365962108,-0.055663283,0.0428136031,-0.031216955,0.0297274254,-0.017710781,-0.031238448,0.0087803009,0.0137185332,-0.031154314,-0.023377432,-0.015256239,-0.03666468,0.0423002455,-0.010345724,0.0204102095,0.006588393,-0.006710763,-0.014774232,-0.014747667,-0.029833297,0.0343618523,-0.050546856,-0.052870065,0.032763905,-0.004922078,-0.000891259,-0.001461809,0.0261877888,0.010224556,0.0509111737,0.023049764,-0.049585643,-0.044388655,0.0257886352,0.0203217374,-0.02191344,-0.050987414,-0.027410442,-0.046704828,0.0189545933,0.0167589982,0.0346173066,0.0698707573,0.0103195039,0.0270485664,0.0040238038,0.0005255712,-0.023817645,0.0065096437,0.0062947072
05/2010,-0.0789,-0.076443367,0.0176609167,-0.029972185,0.0295505425,-0.015670418,0.0447862856,0.0166958805,0.0137976937,-0.035609884,-0.017394308,0.0122007482,0.0286099801,0.0113204205,-0.022745129,0.0018025708,-0.018718899,-0.017934038,-0.0021729,0.0000590806,-0.010428569,0.0113104986,-0.022732402,0.0412874125,0.0327672675,-0.007547455,0.0092637171,0.0031689292,-0.004424648,-0.015105637,-0.000518367,0.0071856028,-0.010497698,0.0627681614,0.0310070435,-0.013405644,-0.048694912,0.0090669854,0.0517463208,0.0263280394,0.0556743514,-0.017621127,-0.021160398,-0.044234204,-0.02023173,-0.010921431,-0.011843896,-0.00613908,-0.029806166,0.0202282279,-0.00269285,-0.009984562
06/2010,-0.0556,-0.066215285,0.0497581466,-0.051861431,-0.015544521,-0.086017309,0.0471051359,0.0039959582,-0.00887266,-0.007986687,0.0003477634,0.0409425874,-0.040897084,0.0589686156,-0.027624947,-0.006957517,-0.051152102,-0.001832662,0.0294889409,-0.001382671,0.0154368712,0.0384695906,-0.05162123,0.0522354467,0.0451591496,-0.075160956,0.0014650801,-0.035332073,-0.037714588,-0.05514157,-0.069150527,-0.064129464,-0.034717306,-0.020530496,0.0616065057,-0.011070534,-0.025844794,0.0101005427,0.0400893778,0.0140283249,0.0450402641,0.0486144797,-0.048256023,-0.062755577,0.079031963,0.0627891639,0.0743039934,-0.097574614,-0.011481393,0.0427744563,0.0060746468,-0.050903479
07/2010,0.0693,0.0720962754,0.0013515146,0.0066783568,-0.014802264,-0.020115084,-0.028095371,-0.01227802,-0.018379427,0.0165090332,-0.036031553,-0.026803172,0.0013309479,-0.033053116,-0.012935908,-0.01674277,0.0146485469,0.0098184315,-0.042988764,-0.023122835,-0.059781398,-0.076557001,0.015105818,-0.036432779,-0.034412672,0.0216192819,-0.02499613,-0.005042742,-0.006514751,-0.000383087,-0.017728678,-0.014175212,0.0225048069,0.0338003067,-0.026450187,0.0093461393,0.0149360505,0.0003932379,-0.018735031,-0.013761453,-0.024624153,-0.04109756,0.0196121117,0.0492301409,0.000931622,-0.040237761,-0.068534384,0.0266584668,-0.017655081,-0.016168144,-0.007123931,0.0212925169
08/2010,-0.0477,-0.053124498,0.0399138418,-0.021558027,0.0133231572,-0.023935527,0.0387847758,0.0121870765,-0.003422475,-0.026578354,-0.001500903,0.0517441761,-0.012344349,0.0445977582,0.0164491933,0.0209633271,0.0000206031,0.0053603314,0.0690947491,0.0093048128,0.0498596648,0.0522282932,-0.033131836,0.0625062498,0.0447757671,-0.035265266,0.0018783329,0.0044371901,0.0075546817,0.0010852642,-0.010123281,-0.043162866,0.0010629963,0.0027027781,0.0650457298,-0.018566825,-0.023413814,-0.036920236,-0.002119695,-0.017944794,0.0121640086,-0.00777819,-0.020498645,-0.04141993,-0.01109808,0.0074152631,0.0228313747,-0.032621151,-0.017011748,0.0301218685,-0.005394523,-0.019278184
09/2010,0.0954,0.1124603758,-0.046652637,-0.034838527,0.0735559279,0.0225118579,-0.041683429,0.0331426705,-0.018396756,0.0162528853,-0.056775296,-0.009237168,0.0691154102,0.0141880842,-0.056283736,-0.046137849,-0.032730254,-0.05281612,-0.052618178,0.0267280216,-0.063694526,-0.024531761,-0.037454305,-0.019829568,-0.033500985,0.0010863459,-0.046563449,0.0042882108,-0.026640743,-0.017654423,0.0145732185,0.06994133,0.0124619853,0.0751035921,-0.031903756,-0.026017918,0.0194516222,0.0358500388,0.0203323259,-0.010641827,0.0321398339,-0.047303735,0.0449552993,0.0410524777,-0.029673261,-0.038381102,-0.034776778,-0.020720411,0.0079377549,-0.036828164,-0.030018539,0.0465421122
10/2010,0.0388,0.0369688427,0.0064927623,-0.008403265,0.0126668566,-0.018981558,-0.005365507,0.0076319305,-0.004668895,0.0024913577,0.0091726414,-0.010525759,0.0139728685,0.0166114321,-0.027273981,0.0037176135,0.0002815571,-0.000102137,-0.009404768,0.0068653666,-0.019929669,-0.026866164,-0.011180231,0.0237318252,0.0184516436,-0.006574075,0.00905007,0.0111553289,0.0353978428,0.0102656926,0.0044897632,-0.012500951,0.0179424321,0.0322407802,0.0255025773,-0.007827888,0.0028924701,-0.009218979,0.0258877081,0.0121560576,0.0338144818,-0.000509057,0.0048868598,0.0143408364,0.0057761456,-0.016954809,0.0247422186,0.0177099433,0.0096636222,0.0052585827,-0.018417511,0.0124313594
11/2010,0.006,0.0234806325,-0.047239382,-0.029028881,0.0424347234,0.0112837262,-0.019106872,0.0396116889,0.0015817948,0.0302723263,-0.037970445,-0.020359465,0.0740439107,0.0065568306,-0.066734503,-0.036759967,-0.029784515,-0.052899605,-0.011445677,0.0125081783,-0.069954128,-0.024994696,-0.042086596,0.0003791631,-0.019704458,-0.011092046,0.0257998975,0.0149589449,0.0040300257,0.0058619915,0.0189218233,0.0795084157,0.0304022432,0.0634333337,0.0381160312,-0.018392271,0.0083941069,0.0497875336,0.0298731686,-0.010691414,0.0430980454,0.0255355757,0.0285627492,0.0290147499,-0.006755969,0.0256294795,0.0019384922,-0.005785026,-0.004153803,0.0151576414,-0.028555324,0.029616772
12/2010,0.0682,0.0718105818,-0.012346342,0.0335687005,-0.068985371,-0.0377274,-0.063549488,-0.020132887,-0.016743657,0.0395574896,-0.005571037,-0.055787019,-0.05319043,-0.032520649,0.0127742378,-0.038674964,-0.008613288,0.0163466627,-0.046607609,-0.022475898,-0.049673473,-0.071268267,0.042573128,-0.093498398,-0.079577568,0.0108361398,0.0118752587,-0.060303443,-0.020936869,-0.033343514,-0.061276207,0.0014747445,-0.035639195,0.018802398,-0.057256346,0.0360223309,0.0391096481,-0.011603038,-0.060062221,-0.015485834,-0.060244252,-0.020151504,0.0151446999,0.0474285769,-0.022323225,-0.045769757,-0.027018766,-0.014285442,0.0396442946,-0.041730394,0.0085428091,0.0160954662
01/2011,0.0199,0.0195351427,0.0099284187,0.0041906838,-0.026304802,-0.037098275,-0.041055594,-0.001317104,-0.007443066,0.0145566236,-0.030501054,-0.00768751,-0.007770823,-0.040996603,-0.016456414,-0.007687726,0.0051876642,0.0052395746,-0.004221378,0.0010228477,-0.041215857,-0.049938046,-0.000925001,-0.023358734,-0.02538951,-0.005793964,0.0174865096,-0.003245178,0.0199035669,0.0012486789,-0.024362429,-0.006681717,-0.016366543,0.002840387,0.0024543483,0.0104274185,0.0085595638,-0.007999516,0.0045343287,0.0156837969,0.0092908646,0.0081579893,0.0004439831,0.0197582095,0.0301550287,-0.012687529,-0.009748318,0.031011494,-0.034008786,-0.006163912,-0.001322126,0.0054067992
02/2011,0.0349,0.045209339,-0.039779991,-0.005116198,0.0149017168,0.0089789298,-0.017715652,0.0121983386,-0.004909294,-0.004113159,-0.05930989,-0.015907057,0.0195054932,0.0009577608,-0.02045979,-0.019499569,-0.007508579,-0.028076116,-0.003714094,0.0063745442,-0.04008623,-0.012219582,-0.010597616,-0.027330228,-0.039529695,-0.002746105,-0.020419229,0.0302502314,0.0146707048,0.0304081708,0.0364240014,0.0449217449,0.0205851972,0.0081792819,-0.032106379,-0.013920404,-0.004694563,0.0362843426,-0.010854583,-0.002776705,0.0157286583,0.0056143513,0.0243798118,0.0116680938,0.0144072486,0.0030137203,0.0035676105,0.0109737686,-0.001071251,-0.015048625,-0.014891742,0.0167446813
03/2011,0.0045,0.0196950709,-0.041942043,-0.017570718,0.0293377965,0.0067765708,-0.002341239,0.0031142428,-0.014535489,-0.008436207,-0.018288479,-0.001443011,0.0433237569,-0.031826098,-0.020763993,0.0003199286,0.0091999857,-0.026610309,0.0277910172,-0.001559198,-0.017289655,-0.003665711,-0.022230898,0.0223442059,0.016346608,0.0039494182,-0.020129642,0.0270602878,-0.000491648,0.0110347816,0.020402974,0.0454939287,0.0287282878,0.0021130538,0.0324245704,-0.020443932,0.0013663729,0.0237100182,-0.003294453,-0.016877807,0.0057295731,0.0017348486,0.0083299859,-0.006513916,0.0081146665,0.0022566214,-0.031742401,0.023185508,-0.008586596,0.0219552473,-0.006650487,-0.007784017
04/2011,0.029,0.0324888078,-0.003036981,-0.018731039,0.0466796414,0.0320290186,0.0059014546,0.0191038763,-0.000850698,-0.014920827,-0.014943477,-0.002813112,0.0165062799,0.039051725,0.0001323708,-0.002720463,-0.005602394,-0.013539458,0.0042598921,0.0155234013,-0.001476492,0.0169756076,-0.017257645,0.0192437652,0.0136533396,-0.005850125,-0.005476962,-0.008924814,-0.031112356,-0.022436745,0.0034885806,0.0133389642,0.0057495727,0.0088225105,0.0062576196,-0.020706478,-0.007110686,-0.00863439,0.0206107206,-0.000649343,0.0241987839,0.0091619309,0.0013605195,-0.016729462,-0.013525378,0.0153852123,-0.019020717,-0.018051158,-0.010813401,-0.003274225,-0.006243012,0.0029265712
05/2011,-0.0127,-0.01053151,0.0191165082,-0.011902458,0.0299159237,0.0186730664,0.0311674288,-0.010616009,-0.000904681,-0.022558073,0.0350022138,0.0226433782,0.021236169,0.0408234781,0.0137879414,0.0193330028,0.015091089,0.0071205347,0.0273856071,-0.000912167,0.0655916855,0.0511368929,-0.00483332,0.0343949308,0.0316742722,0.0063784787,-0.000861481,-0.026277355,-0.014745399,-0.029559877,-0.022721926,-0.005586321,-0.01343032,-0.003355747,0.0351524696,0.0012663835,-0.017883134,0.0042912551,0.0062104653,-0.002345632,0.0093865658,0.0049873849,-0.012192503,-0.040074195,-0.017673631,-0.013276561,-0.020075178,-0.012419864,-0.030168763,-0.001465603,-0.002215509,-0.010715427
06/2011,-0.0175,-0.018660781,-0.000966032,-0.00395752,0.0154598122,0.0169494259,0.0161924793,-0.012562722,0.0117426589,-0.027554994,-0.003438161,0.0068334562,0.0315481018,0.0012829097,-0.007315032,0.0252429158,0.0126840544,-0.001691351,0.0161898935,0.0018194845,-0.012172157,0.0038652995,-0.004663012,0.0496017765,0.0447284854,0.0086164198,0.0285506786,0.0094933453,-0.001057473,0.0054102866,0.0123643333,-0.015112368,0.0230570949,-0.004762622,0.0271673565,-0.010700697,-0.021493885,0.0470331942,0.0327775692,0.0204714816,0.0298145828,0.0156115357,-0.008897013,-0.009939065,0.0393706924,0.0186042287,0.0029186459,0.0002737402,-0.040809636,0.0305659585,0.004998457,-0.016557479
07/2011,-0.0236,-0.037361773,0.0206527302,0.0018919381,-0.011667931,-0.01593782,-0.00240376,-0.024391145,-0.028068759,-0.005010345,-0.03902142,0.0183531339,-0.017718837,0.0242020382,0.0016320655,0.0109534911,0.007442281,0.0165052483,0.0529121617,-0.001344479,-0.01587547,0.0113225472,-0.003502772,0.0252701024,0.0158811995,-0.01779434,-0.002720479,0.0054809531,0.0265937982,0.0116607657,-0.002360395,0.0036793749,0.0110233968,-0.029263169,0.0319085996,-0.00288438,-0.004532958,0.0002896736,0.0180790315,0.008563165,0.0168924114,0.0164756455,0.0059709993,0.0017948724,-0.026844912,0.0201995557,0.0218223439,0.0085266743,0.0003769932,0.0276521233,0.0033211444,0.0070323933
08/2011,-0.0599,-0.073530159,0.0368057961,-0.006013929,0.0404192288,0.0403317869,-0.010782625,0.0177756054,0.0312588029,-0.06234349,-0.026384795,0.0035073722,0.0249102332,-0.006384223,0.0903984123,0.0387780335,-0.00398753,0.0111543912,-0.008683128,-0.023749539,-0.051596388,-0.03682485,-0.019575257,0.0820176903,0.0696221694,-0.001441009,-0.03766714,0.0160536244,0.0460792906,0.0172308767,0.0269745679,-0.037961977,-0.010789668,0.0338758109,0.0819312302,-0.007966657,-0.054350645,0.0064771329,0.0478940438,0.0225247111,0.059489019,0.0167976805,-0.055690061,-0.088597905,0.0558291449,0.0005968,-0.002756311,0.1040292293,-0.072016169,0.0494141731,0.0297125902,-0.060393387
09/2011,-0.0759,-0.100153969,0.0411074683,-0.00716913,0.0547254389,0.0699249947,-0.026461738,0.0198006168,0.0378844619,-0.065227429,-0.050594171,-0.011161749,0.0101480203,0.024781291,0.1175350262,0.0242199092,-0.002183431,0.0150467874,-0.040262212,0.0031375313,-0.037446992,-0.071619456,-0.011238569,0.0179583619,0.0223949219,0.0017019792,-0.039279474,0.0253375476,0.088499895,0.0216863076,0.0545628677,-0.026388025,-0.035546582,-0.001217538,0.0462612533,-0.018322976,-0.056749045,-0.064938299,-0.036234768,-0.036382513,-0.032353408,0.1055381959,-0.060810114,-0.097530219,0.0075569131,0.0916619289,0.137031522,0.0356927958,-0.099331519,0.0191706025,0.0304336047,-0.051307378
10/2011,0.1135,0.1402014876,-0.03197243,-0.005285937,-0.009893469,-0.040875465,0.0559580545,-0.001479091,-0.002176767,0.0550865151,0.0186875679,0.0178537814,0.0351000805,-0.018719779,-0.121834065,-0.030950419,-0.015650206,-0.026527246,-0.024839763,-0.003750938,0.0305077901,0.0568418243,-0.004138147,-0.018980519,-0.027378659,0.0067722817,-0.06181567,-0.087463013,-0.089940756,-0.080531952,-0.105380564,0.0339084452,-0.005523498,-0.025773551,-0.024467036,0.0279015771,0.0493852057,0.0839519111,0.0397201592,0.0334870237,0.0432676715,-0.159932344,0.0555917352,0.1048291376,-0.07644189,-0.156218827,-0.187907011,-0.029931089,0.0313793205,-0.055426008,-0.024340747,0.0549773342
11/2011,-0.0028,-0.003532254,-0.002261379,0.0151023587,0.0005645139,0.0070883634,-0.00351719,-0.000307467,0.0175898256,-0.033423092,0.0040104588,-0.008148208,-0.005894509,-0.008091934,0.0095269311,0.0037869571,0.0074134931,0.0121528621,0.0089415591,-0.000596144,0.0145633454,-0.044869146,0.009161085,-0.009180373,-0.018286338,0.0078648728,0.0229963371,0.0096185059,0.0037729085,0.0127877306,0.0013892696,-0.033037801,0.0106572083,0.0184514886,0.0159797308,0.0070827739,-0.03350546,0.015507775,-0.000121697,0.0090492467,0.0065568964,-0.005331144,-0.02565217,-0.010406121,0.0494713777,-0.011297148,0.000585186,0.0134937161,-0.037581504,0.0294340486,0.0220672607,-0.029698405
12/2011,0.0074,-0.001685281,-0.009347687,0.0420336129,-0.027535609,0.0437853912,-0.012138583,-0.02732928,0.011075909,-0.032890496,-0.014252546,-0.046495298,-0.018726197,-0.01865535,0.0602326717,0.031085199,0.0334250774,0.0273216044,-0.053602754,-0.034068144,-0.045198072,-0.045422404,0.0432119934,-0.033823645,-0.020839301,0.0321151474,0.0043961105,0.0155963611,0.0024598754,0.047479413,0.0432390295,-0.015127945,-0.003009882,-0.028244458,-0.042404128,0.025701026,-0.034540388,-0.029367746,-0.022205314,0.0136938238,-0.037401642,0.0121756823,-0.036624387,-0.030129988,-0.031051035,0.0089103051,0.0292705364,-0.007775943,-0.036531247,-0.021698101,0.0319268236,-0.037022665
01/2012,0.0505,0.0635135017,0.009567102,-0.059003325,0.0407926831,-0.035274535,0.0102131992,0.0044317879,0.0028048597,0.0463295095,0.0586515245,0.0375209204,0.0517104703,-0.009442724,-0.088701966,-0.038129823,-0.043687663,-0.035581292,-0.015548102,0.0204480109,-0.010250794,0.0838417302,-0.039011515,0.0141812263,0.017923707,-0.010127916,-0.089570544,-0.084909082,-0.065926975,-0.10890824,-0.094946593,0.0445703224,-0.052736571,0.0465755739,0.0196734958,-0.016950487,0.0263222872,0.0369959856,0.0436841447,0.021507227,0.0337483937,-0.062502303,0.0576978359,0.0553650919,-0.020479686,-0.053653908,-0.061506373,-0.048674155,0.039456401,-0.030657509,-0.055492997,0.0522821694
02/2012,0.0442,0.0452151019,0.0012845233,0.0046700731,0.0082384447,0.0099624116,0.0065220669,0.0076834475,-0.019017282,0.0245872016,-0.034277613,0.0021560281,0.0042516112,0.0217043535,-0.038732256,-0.019494302,-0.003455065,0.0000959853,-0.027670297,0.0104592722,-0.010881048,-0.010656047,0.0100475208,-0.026433882,-0.021930688,0.0066969627,-0.010293527,-0.024563111,-0.009040451,-0.016988391,-0.018192309,0.0153057644,-0.010288708,0.0230482049,-0.028865222,0.0019935887,0.0167020365,0.0003163038,0.0006780142,-0.010850113,-0.002584644,0.0144770952,0.0313961516,0.0305533157,0.0229311305,0.0152269723,0.0097182774,-0.023942003,0.0198511104,-0.006268021,-0.027223655,0.0314703251
03/2012,0.0311,0.0195847486,0.009161908,-0.015793614,0.0171270272,0.0269607433,-0.00538635,0.0192456832,0.0226051288,-0.019262581,-0.011189672,-0.035743629,0.0027209193,0.0187561321,0.0057302659,-0.005692021,-0.025178426,-0.006638723,-0.054065556,0.0085250988,-0.029062777,-0.02795343,-0.006127342,-0.006785104,0.0069682407,-0.002640613,-0.019249306,0.0241928034,0.0070462695,0.0114830649,0.0447954844,-0.040679107,0.0205972201,-0.033214953,-0.027233102,-0.020211483,-0.006792607,0.0046860907,0.0134086612,-0.007578335,0.0026718166,0.0054470287,-0.014580648,-0.014183858,0.0109848889,0.0000202751,-0.015918536,0.0171093799,-0.00583888,0.0076106879,-0.004385827,-0.013084301
04/2012,-0.0085,-0.008348351,-0.008956671,-0.001386247,-0.01096094,0.0011922569,-0.01421112,-0.012300201,0.0278203391,-0.020681566,0.0055924238,-0.032548677,-0.013718943,-0.023473131,0.0263884723,-0.002999216,0.0077691547,0.0042028488,-0.024372565,-0.030624873,-0.027404387,-0.03608644,-0.000120233,-0.010332225,-0.005239008,0.0004731845,0.003825771,0.0070551335,-0.020591674,0.0153057844,0.0149109477,-0.005478385,0.037993048,-0.039286306,0.0205517532,-0.011950358,-0.006966703,0.0174009362,0.011413475,0.0002881534,0.0107233052,0.007698352,-0.021490754,-0.016009586,-0.004420347,0.0141933807,-0.001537315,-0.017364835,-0.028752043,0.0234975468,0.0179453712,-0.016365865
05/2012,-0.0619,-0.073698446,-0.011282007,0.0199174468,0.0045845099,0.0564249543,0.009210266,-0.006228047,0.0230576899,-0.029597059,0.0010019065,-0.042995973,0.0101004297,-0.036064856,0.0666158754,0.0268397029,0.0215628301,0.0101510361,-0.019355994,-0.020139259,-0.035330737,-0.057443604,0.0169283262,0.0112946996,0.0175488868,0.0249160023,-0.00278014,-0.02155599,0.0169788468,0.0003903304,0.0043127521,-0.040971449,0.0611245661,-0.078288623,-0.00602238,-0.011428612,-0.018689638,0.0562448036,0.0278156143,0.0056414562,0.0239531836,0.0436521953,-0.051766981,-0.069757185,-0.04769988,0.0328504701,0.0504157036,-0.035371735,-0.02937646,0.0212999841,0.0352227006,-0.053859791
06/2012,0.0389,0.0287353218,-0.004329304,0.0164810922,-0.045588287,-0.028198267,-0.01878865,-0.005436265,-0.016847971,-0.000694912,-0.024918987,-0.019299259,-0.062387211,-0.003114949,0.0218618229,-0.008644546,0.0143301184,0.0260490056,-0.030506374,-0.010868008,-0.020716691,-0.02887806,0.0168132514,-0.056599747,-0.05169018,-0.014733871,0.0312790027,-0.005642534,0.0030961281,0.0039645215,-0.021213893,0.0098776277,-0.003412992,-0.023834776,-0.033200195,0.0115559636,-0.008244303,-0.01666844,-0.036224798,-0.000028521,-0.038102262,0.0244898487,-0.009107964,-0.015476642,0.0011452289,0.028751139,0.0115151376,-0.012023903,0.0128009552,-0.016745413,0.0073553563,-0.006740482
07/2012,0.0079,-0.003939059,0.0273278559,0.021338373,-0.017587425,-0.004728021,-0.010393985,-0.0257811,0.0068266997,-0.007466768,0.0130073541,0.0027683907,-0.013384282,-0.03190498,0.0238120142,0.0180159392,0.0245113237,0.0269227361,0.026954628,-0.022707003,-0.012115523,-0.011288746,0.0085142096,0.0095164883,0.0058942225,0.0059892291,0.015560988,0.00991847,-0.002613972,0.0319809949,0.0069850511,-0.039370694,0.020111721,0.0100580024,0.0100032354,0.0151909417,-0.006755333,0.0192127484,0.0192485904,0.0215237786,0.0242196304,-0.016782468,-0.017305841,0.0006666289,0.0052873342,-0.020167725,-0.024126366,0.001966384,-0.044788962,0.0195277205,0.018355504,-0.018009699
08/2012,0.0255,0.0358976332,-0.023916279,-0.006849475,0.0216115661,0.0284864907,0.0032909642,0.0183601369,-0.00219484,-0.005397757,0.0467158275,0.0083297886,0.0207398722,0.0129878934,-0.035500203,-0.014837889,-0.0204394,-0.020868317,-0.014581252,0.0168068604,0.0239932109,0.0215741237,-0.007522574,-0.007452456,-0.01927318,0.0016742526,0.0023523956,0.0083741864,-0.010930176,-0.004693862,0.0204718166,0.0326182665,-0.018305581,0.0186958217,-0.013263691,-0.003893879,-0.003512213,0.0086219942,-0.011652754,-0.015023607,-0.001267085,-0.033443868,0.0357195443,0.0318594327,-0.01597936,-0.030077571,-0.009484704,-0.032755938,0.0555498847,-0.020542743,-0.030485754,0.0379115595
